sigma,sigma.err,ampl,ampl.err,fval,chi2,chi2dof,filename,humidity,filter,obsmjd,ccdid,amp_id,gain,readnoi,darkcur,magzp,magzpunc,magzprms,clrcoeff,clrcounc,zpclrcov,zpmed,zpavg,zprmsall,clrmed,clravg,clrrms,qid,rcid,seeing,maglim,status,filterid,fieldid,moonalt,moonillf,target_x,target_y,data_hasnan
5.826559861812459,0.16245305365829132,-19.03173169178075,21.88797802811061,3976.684458469137,623.9091186523438,1.001459259474067,ztf_20180802253160_000634_zr_c10_o.fits,48.0,ZTF_r,58332.253206,10,3,6.2,10.0,1.0,26.204963,1.8352e-06,0.022274,0.104792,4.0829e-06,-2.51e-06,26.263,26.269406,0.035767,0.52,0.615,0.267045,4,39,1.901,21.24,1,2,634,2.21948,-0.750426,1753.1946508858778,1015.5963415798453,False
4.74744871609206,0.12816503614219696,-2.564882944317948,18.20719983528402,3720.650158292296,624.9678344726562,1.0031586428132524,ztf_20180619315868_000634_zr_c10_o.fits,19.0,ZTF_r,58288.3159144,10,3,6.2,10.0,1.0,26.272363,1.5328e-06,0.020416,0.102423,3.4291e-06,-2.1e-06,26.329,26.335178,0.034063,0.519,0.613,0.266218,4,39,1.814,21.6,1,2,634,-2.77031,0.376735,1795.497518608647,1021.3680274603028,False
5.08903387247033,0.1415859221351564,58.548821685970026,21.7003087168647,3807.6251557185806,623.9935302734375,1.0015947516427568,ztf_20180618294664_000634_zr_c10_o.fits,5.0,ZTF_r,58287.2946759,10,3,6.14638749776745,10.0,1.0,26.275,1.3831e-06,0.019496,0.104942,3.0843e-06,-1.89e-06,26.332001,26.337784,0.03416,0.518,0.614,0.267286,4,39,2.075,21.46,1,2,634,-4.74511,0.266815,1789.9568206411566,957.7494289150156,False
3.7193044953598844,0.10386525471761265,-17.61124927035066,15.07824232856506,3415.6328792938234,624.029541015625,1.0016525537971508,ztf_20180611289861_000634_zg_c10_o.fits,19.0,ZTF_g,58280.2898958,10,3,5.91451568620432,10.0,1.0,26.325,1.8975e-06,0.022895,-0.058738,4.2531e-06,-2.6e-06,26.246,26.240634,0.027754,0.518,0.612,0.267068,4,39,1.894,21.9,1,1,634,-40.8936,-0.0896706,1791.5166093794326,942.1483125077793,False
10.844074566880655,0.3058747325927731,893.9537820046294,36.85345586667354,4753.193825251346,623.7759399414062,1.0012454894725622,ztf_20200905212188_000634_zi_c10_o.fits,17.0,ZTF_i,59097.2121875,10,3,6.4,9.5,1.0,26.426379,4.823e-07,0.017025,0.194829,3.8387e-06,-1.1e-06,26.469999,26.482225,0.044045,0.211,0.287,0.208499,4,39,1.713,20.81,1,3,634,14.8246,-0.918665,1895.4955959801923,1000.8468157066721,False
4.745355667714324,0.13238638314607204,-0.47011766878932837,19.32721931088132,3720.13567314347,624.0031127929688,1.0016101328940108,ztf_20180618317315_000634_zr_c10_o.fits,5.0,ZTF_r,58287.3173611,10,3,6.12765546546732,10.0,1.0,26.275,1.366e-06,0.019369,0.104679,3.0555e-06,-1.87e-06,26.327999,26.333803,0.033986,0.518,0.613,0.266787,4,39,1.916,21.61,1,2,634,-10.9101,0.269194,1795.9323984586947,943.1419728732885,False
9.60741880940279,0.2680641106647877,-18.2844447356688,41.284721247805216,4601.846510778613,623.8509521484375,1.0013658942992576,ztf_20180927150567_000634_zg_c10_o.fits,35.0,ZTF_g,58388.1505787,10,3,6.2,10.0,1.0,26.213798,4.2349e-06,0.032679,-0.051188,1.0667e-05,-6.18e-06,26.187,26.184141,0.035052,0.491,0.579,0.247677,4,39,2.247,20.53,1,1,634,6.83595,-0.956489,1761.98857550335,677.208747921342,False
5.004932439646322,0.14443849834887773,-3.407947808285719,24.83675459007942,3787.04355983054,624.3050537109375,1.002094789263142,ztf_20180519399387_000634_zr_c10_o.fits,56.0,ZTF_r,58257.3994444,10,3,5.95100590030958,10.0,1.0,26.275,2.062e-06,0.023648,0.112334,4.6105e-06,-2.83e-06,26.295,26.301508,0.03808,0.52,0.614,0.265705,4,39,2.777,21.22,1,2,634,-30.5145,0.202045,1794.7701278050824,1015.1319919932447,False
14.722861811272239,0.411790847514438,21.109020742502597,47.107001218802445,5135.547565952027,623.879638671875,1.0014119400832664,ztf_20190327481771_000634_zr_c10_o.fits,17.0,ZTF_r,58569.481794,10,3,6.2,10.0,1.0,24.316658,1.54656e-05,0.043027,0.094967,4.01039e-05,-2.313e-05,24.367001,24.371429,0.048263,0.505,0.577,0.230219,4,39,1.438,18.74,1,2,634,28.6665,-0.569611,1833.4526151040268,872.0629593589158,False
5.921683676532401,0.16612977196689174,1068.9337413265682,18.566690802428752,3996.9642530018623,623.9093627929688,1.0014596513530798,ztf_20190707182141_000634_zi_c10_o.fits,55.0,ZTF_i,58671.1821412,10,3,6.2,10.0,1.0,25.550551,1.4094e-06,0.028719,0.189878,1.15838e-05,-3.28e-06,25.597,25.604382,0.048101,0.208,0.284,0.203221,4,39,1.312,20.87,1,3,634,24.5628,0.249821,1893.994108318159,797.2267400106774,False
4.807289425610658,0.13019307619705625,-9.220001163467446,34.26477035080032,3736.3275922436924,623.906494140625,1.001455046774679,ztf_20190314478472_000634_zg_c10_o.fits,27.0,ZTF_g,58556.4784838,10,3,6.2,10.0,1.0,26.213198,5.0948e-06,0.035359,-0.029659,1.27397e-05,-7.42e-06,26.199501,26.195923,0.036105,0.496,0.582,0.246278,4,39,3.946,20.44,1,1,634,-26.4686,0.50517,1808.5102773400017,857.7770472716846,False
4.155207447178971,0.04682819761193359,-10.803997881937061,18.09419010571902,3411.730049065005,599.7696533203125,0.9627121241096509,ztf_20180516400162_000634_zg_c10_o.fits,6.0,ZTF_g,58254.4002315,10,3,5.8674870580337,10.0,1.0,26.325,2.1239e-06,0.024284,-0.047557,4.7747e-06,-2.92e-06,26.238001,26.233218,0.027408,0.515,0.611,0.267196,4,39,2.025,21.83,1,1,634,-38.3314,0.0114978,1798.1071666037622,941.3545369817261,True
7.851264957971434,0.21939723591690788,-0.49340499522081815,27.16737365225531,4349.476296335851,623.83837890625,1.0013457125300964,ztf_20180820193194_000634_zr_c10_o.fits,46.0,ZTF_r,58350.1932176,10,3,6.2,10.0,1.0,26.250342,1.6461e-06,0.021423,0.097974,3.6925e-06,-2.26e-06,26.304001,26.310256,0.033885,0.515,0.612,0.267966,4,39,1.651,21.11,1,2,634,32.337,0.682323,1802.3744333514899,802.937537329413,False
4.2578973606642485,0.04852951635072836,1144.7234087643292,16.21404288011476,3584.5400901157254,624.898681640625,1.0030476430828652,ztf_20190604310625_000634_zr_c10_o.fits,50.0,ZTF_r,58638.310625,10,3,6.2,10.0,1.0,26.176282,1.3447e-06,0.019336,0.100845,2.9991e-06,-1.84e-06,26.232,26.238114,0.033324,0.515,0.613,0.269137,4,39,1.779,21.63,1,2,634,-33.8279,0.00995101,1879.9892987472617,783.8771076147963,False
6.831684844837454,0.18832760326929734,1078.5981587440692,24.984267002389206,4175.39295207802,623.668701171875,1.0010733566161718,ztf_20190906169144_000634_zg_c10_o.fits,74.0,ZTF_g,58732.1691435,10,3,6.2,10.0,1.0,26.082851,2.8966e-06,0.028266,-0.033872,6.6433e-06,-4.02e-06,26.066,26.062367,0.029658,0.512,0.605,0.265121,4,39,1.701,21.03,1,1,634,25.927,0.505467,1871.6735216257466,764.7290930933107,False
9.016751928096724,0.25198829107053144,6.402745183605216,30.52119088835545,4522.531734945931,623.8588256835938,1.0013785323974218,ztf_20180823191516_000634_zr_c10_o.fits,46.0,ZTF_r,58353.1915278,10,3,6.2,10.0,1.0,26.284481,1.6094e-06,0.021246,0.094624,3.5783e-06,-2.2e-06,26.336,26.342575,0.03322,0.516,0.614,0.269882,4,39,1.67,21.02,1,2,634,34.4816,0.904756,1798.8019212719,761.710569351095,False
4.604749059770198,0.011971711282583288,13.212971586250696,17.917034570762947,3682.500012321676,624.9676513671875,1.0031583489039928,ztf_20180611314803_000634_zr_c10_o.fits,21.0,ZTF_r,58280.3149537,10,3,6.13638317843517,10.0,1.0,26.275,1.7412e-06,0.021851,0.103722,3.8869e-06,-2.39e-06,26.33,26.33603,0.035265,0.518,0.614,0.266859,4,39,1.801,21.59,1,2,634,-36.7743,-0.0880036,1796.7213589540017,947.0764054372125,False
6.2872873723719795,0.1811110168091096,978.5290793359054,23.547003297524423,4071.8841164535597,623.908447265625,1.0014581818067818,ztf_20190917120382_000634_zg_c10_o.fits,21.0,ZTF_g,58743.1204514,10,3,6.2,10.0,1.0,26.057981,2.7877e-06,0.027587,-0.059924,6.3452e-06,-3.85e-06,26.027,26.021587,0.031847,0.514,0.607,0.26554,4,39,1.9,21.1,1,1,634,-9.34586,-0.92291,1921.8492440705575,811.7600455830848,False
21.049242600480486,0.6144864973591154,-68.22126042393428,76.23098333115597,5582.204557650616,623.677734375,1.0010878561396468,ztf_20190319464745_000634_zi_c10_o.fits,45.0,ZTF_i,58561.4647454,10,3,6.2,10.0,1.0,24.116742,1.5194e-05,0.059931,0.177464,9.39091e-05,-2.924e-05,24.166,24.172003,0.075055,0.215,0.311,0.254608,4,39,1.856,17.76,1,3,634,24.2625,0.963116,1825.2145189748785,834.4071841926898,False
5.618292808786008,0.1570118611471209,943.6456985537222,19.822063968087896,3931.194625684524,623.9307861328125,1.0014940387364566,ztf_20190629184456_000634_zi_c10_o.fits,30.0,ZTF_i,58663.1844676,10,3,6.2,10.0,1.0,25.519018,1.1494e-06,0.025862,0.195251,9.3965e-06,-2.67e-06,25.566999,25.574508,0.047465,0.207,0.284,0.203846,4,39,1.805,20.78,1,3,634,-43.6098,-0.157167,1898.2222330581687,644.9628143956703,False
7.793956209944793,0.21874704828241764,647.563523680435,31.394264617003163,4340.372562241535,623.869384765625,1.0013954811647272,ztf_20200609316528_000634_zi_c10_o.fits,1.0,ZTF_i,59009.3165394,10,3,6.4,9.5,1.0,25.777623,7.997e-07,0.021695,0.196335,6.5749e-06,-1.86e-06,25.823999,25.83324,0.045451,0.207,0.283,0.203422,4,39,2.115,20.42,1,3,634,14.8845,-0.854934,1920.526295826316,798.0506002235113,False
5.906346316298981,0.16619639285316865,669.5013317423717,19.199131867589617,3993.6963849955446,623.916748046875,1.0014715056932182,ztf_20200502461481_000634_zi_c10_o.fits,27.0,ZTF_i,58971.4614815,10,3,6.4,9.5,1.0,25.728332,6.584e-07,0.019541,0.197649,5.4901e-06,-1.55e-06,25.775,25.784113,0.044218,0.207,0.282,0.200687,4,39,1.492,20.99,1,3,634,-11.2535,0.678969,1920.0416740116757,790.9509589523977,False
5.28772591638662,0.14731687954034114,-21.11359972079395,19.123688481610664,3855.4332466446363,623.9702758789062,1.0015574251667838,ztf_20190409422373_000634_zr_c10_o.fits,41.0,ZTF_r,58582.4223727,10,3,6.2,10.0,1.0,26.235394,1.1994e-06,0.018193,0.101096,2.6648e-06,-1.64e-06,26.291,26.297541,0.032696,0.518,0.615,0.268726,4,39,1.646,21.49,1,2,634,-37.9298,0.163575,1856.3758624707925,841.5156503110506,False
6.018164468896506,0.1674977303890818,-31.81065353223065,26.08630996346533,4017.1458404368936,623.8944091796875,1.0014356487635434,ztf_20180912187407_000634_zr_c10_o.fits,4.0,ZTF_r,58373.1874306,10,3,6.2,10.0,1.0,26.278127,1.3056e-06,0.019054,0.098098,2.9267e-06,-1.79e-06,26.332001,26.338145,0.032463,0.515,0.612,0.26793,4,39,2.233,21.09,1,2,634,-11.0798,0.0795889,1805.6815581832566,779.0213250653019,False
7.688322493341671,0.21879209027447655,34.83163862751237,31.9324060805795,4323.305950023001,623.85791015625,1.0013770628511236,ztf_20190326401030_000634_zg_c10_o.fits,2.0,ZTF_g,58568.4010417,10,3,6.2,10.0,1.0,26.118103,4.1613e-06,0.032615,-0.016408,1.00554e-05,-5.94e-06,26.108999,26.108404,0.03288,0.501,0.591,0.253745,4,39,2.019,20.66,1,1,634,22.2294,-0.675629,1828.5135719715845,893.650134006754,False
7.791503344054588,0.221483394899491,45.30411343903665,28.360696831144974,4339.97791520721,623.856689453125,1.0013751034560594,ztf_20190424428449_000634_zr_c10_o.fits,28.0,ZTF_r,58597.4284838,10,3,6.2,10.0,1.0,26.220676,1.5831e-06,0.020752,0.102157,3.539e-06,-2.17e-06,26.277,26.283335,0.034247,0.518,0.613,0.26668,4,39,1.691,21.08,1,2,634,28.1245,-0.735474,1855.949417230249,893.7515897047945,False
4.6686514218307735,0.13024712745538802,20.464666146394492,18.115432182373116,3699.772605078973,623.980712890625,1.0015741779945826,ztf_20180618273600_000634_zr_c10_o.fits,6.0,ZTF_r,58287.2736574,10,3,6.13068558893822,10.0,1.0,26.275,1.5271e-06,0.020493,0.102612,3.4104e-06,-2.09e-06,26.329,26.334482,0.03423,0.518,0.613,0.267188,4,39,1.736,21.62,1,2,634,1.12169,0.264658,1790.7446391961653,972.1530895488723,False
4.876001372381363,0.13601503016952485,-26.544225745083146,18.29379676461808,3754.089543237991,623.9263916015625,1.0014869849142256,ztf_20180806219606_000634_zr_c10_o.fits,27.0,ZTF_r,58336.2196412,10,3,6.2,10.0,1.0,26.29102,1.1595e-06,0.017882,0.099159,2.5955e-06,-1.59e-06,26.344999,26.351786,0.031931,0.518,0.613,0.266786,4,39,1.793,21.56,1,2,634,-30.7473,-0.344388,1798.1890531759718,927.4833592605021,False
7.719625449560179,0.2194793534761422,-19.077232139439758,23.074220982253014,4328.33799584876,623.8192138671875,1.0013149500275882,ztf_20190326467049_000634_zi_c10_o.fits,1.0,ZTF_i,58568.4670602,10,3,6.2,10.0,1.0,25.560746,1.0874e-06,0.025275,0.187865,8.8576e-06,-2.52e-06,25.604,25.614183,0.046002,0.208,0.284,0.204595,4,39,1.442,20.53,1,3,634,32.9143,-0.669212,1831.1186128523527,888.2973298443612,False
5.431168035427592,0.15653581528100532,-48.14413186472217,24.29460652673414,3888.818456538677,623.8942260742188,1.0014353548542838,ztf_20180702187778_000634_zr_c10_o.fits,54.0,ZTF_r,58301.1877894,10,3,6.2,10.0,1.0,26.23625,1.5097e-06,0.020279,0.097502,3.3661e-06,-2.07e-06,26.290001,26.296155,0.032961,0.52,0.614,0.266507,4,39,2.221,21.03,1,2,634,-13.6677,-0.864409,1780.9555252355815,1018.5200805621218,False
8.469660463791014,0.2289138868990193,19.295293288905057,38.07874533714755,4444.2599865218945,623.8431396484375,1.0013533541708468,ztf_20190301554722_000634_zi_c10_o.fits,26.0,ZTF_i,58543.5547569,10,3,6.2,10.0,1.0,25.489863,1.7178e-06,0.031973,0.201318,1.38784e-05,-3.95e-06,25.539501,25.547193,0.052459,0.208,0.285,0.206585,4,39,2.566,19.83,1,3,634,19.7807,-0.217405,1820.4322584983245,860.3863285855149,False
9.560552339006518,0.2710181476882854,289.0985119562791,39.20756414644234,4595.784614726948,623.849609375,1.001363738964687,ztf_20200905196296_000634_zg_c10_o.fits,18.0,ZTF_g,59097.1962963,10,3,6.4,9.5,1.0,26.186768,4.312e-06,0.032827,-0.032306,1.04817e-05,-6.18e-06,26.171,26.167708,0.033818,0.505,0.59,0.251604,4,39,2.05,20.61,1,1,634,10.1474,-0.919498,1915.0224078445008,999.3327788470812,False
4.496623782969366,0.12555696243719203,20.60216728417205,18.991636482375235,3652.6054277780813,623.689697265625,1.001107058211276,ztf_20190330501319_000634_zg_c10_o.fits,30.0,ZTF_g,58572.5013542,10,3,6.2,10.0,1.0,26.235319,2.0336e-06,0.023712,-0.056622,4.5651e-06,-2.79e-06,26.2055,26.200695,0.028135,0.515,0.611,0.267446,4,39,2.042,21.47,1,1,634,13.4654,-0.285469,1826.3253839393603,849.5099759314455,False
6.211127534621729,0.17325726385788104,-27.72223484272085,30.059817176988393,4056.598057946062,624.996826171875,1.0032051784460272,ztf_20180411382338_000634_zr_c10_o.fits,9.0,ZTF_r,58219.3823495,10,3,6.17954524842384,10.0,1.0,26.275,1.8238e-06,0.022398,0.113484,4.062e-06,-2.49e-06,26.334999,26.343255,0.037775,0.518,0.614,0.268039,4,39,2.826,20.94,1,2,634,-22.9565,-0.223305,1776.0771944970988,879.5853769170332,False
11.366548585555996,0.3243160677959136,1.8172815478564854,58.317383176329734,4812.0045804121,623.78369140625,1.00125793163122,ztf_20180629312674_000634_zr_c10_o.fits,23.0,ZTF_r,58298.3126852,10,3,6.2,10.0,1.0,26.241818,3.1339e-06,0.029299,0.116308,7.0144e-06,-4.3e-06,26.306999,26.313098,0.042678,0.518,0.613,0.266815,4,39,2.777,20.08,1,2,634,32.6445,-0.989192,1795.9019658240513,956.9328541074436,False
10.882029284760815,0.3031000672738195,13.548453099265704,53.28840972968474,4757.570893263487,623.8063354492188,1.001294278409661,ztf_20180427379074_000634_zg_c10_o.fits,16.0,ZTF_g,58235.3790972,10,3,5.87567764062691,10.0,1.0,26.325,5.2195e-06,0.034277,-0.015714,1.39233e-05,-7.86e-06,26.247999,26.24776,0.034478,0.486,0.565,0.236398,4,39,2.436,20.28,1,1,634,33.5267,0.921594,1783.400324599874,886.723474898695,False
5.999270275053489,0.09416569103585255,8.746309518763166,29.543762792279626,4013.345827456099,625.12646484375,1.003413266201846,ztf_20190314505891_000634_zr_c10_o.fits,27.0,ZTF_r,58556.5059028,10,3,6.2,10.0,1.0,26.25598,1.7597e-06,0.021995,0.103744,3.9024e-06,-2.4e-06,26.313,26.319856,0.035452,0.518,0.616,0.268007,4,39,2.576,20.86,1,2,634,-30.8089,0.50816,1817.7102357153206,865.0588536311994,False
10.62463439867456,0.2964147147934598,0.807350915449073,37.91776066239785,4727.598417408886,623.7862548828125,1.0012620463608548,ztf_20180922184780_000634_zg_c10_o.fits,31.0,ZTF_g,58383.1847801,10,3,6.2,10.0,1.0,26.125364,4.3044e-06,0.032801,-0.028112,1.08483e-05,-6.28e-06,26.112,26.109091,0.033536,0.49,0.579,0.248425,4,39,1.746,20.54,1,1,634,38.3576,0.919738,1751.1623536606594,675.0157196148124,False
11.049011806296644,0.3020603213087701,28.173769186268572,39.21125779021649,4776.616727805078,623.8402099609375,1.0013486516226926,ztf_20180926152789_000634_zr_c10_o.fits,33.0,ZTF_r,58387.1528009,10,3,6.2,10.0,1.0,26.263576,1.873e-06,0.022909,0.094144,4.1949e-06,-2.56e-06,26.313999,26.321109,0.034236,0.512,0.611,0.270247,4,39,1.885,20.7,1,2,634,14.2908,-0.988636,1764.941315486031,654.8571898374272,False
4.410210317950106,0.12869792369940797,265.69379627557515,15.286777170298482,3628.6000936255928,623.9957275390625,1.0015982785538724,ztf_20190504361539_000634_zr_c10_o.fits,37.0,ZTF_r,58607.3615509,10,3,6.2,10.0,1.0,26.207101,1.3697e-06,0.019466,0.096587,3.0691e-06,-1.88e-06,26.261999,26.266207,0.032389,0.516,0.612,0.268007,4,39,1.599,21.75,1,2,634,-44.3531,-0.0037657,1866.7436335792984,786.895809886886,False
10.755587846670942,0.30762832879919466,-43.707848250546185,38.88859925832532,4742.833895837721,623.7078247070312,1.0011361552279796,ztf_20180826212558_000634_zr_c10_o.fits,38.0,ZTF_r,58356.2125694,10,3,6.2,10.0,1.0,26.27319,1.7954e-06,0.022317,0.098424,4.0285e-06,-2.46e-06,26.327,26.333379,0.034537,0.515,0.612,0.267798,4,39,1.688,20.64,1,2,634,29.6518,0.999355,1803.0385018327124,794.4266481907116,False
9.43457047793091,0.26482089400759073,1384.5837051800622,37.533741652954376,4579.15078871445,623.8139038085938,1.001306426659059,ztf_20190907248021_000634_zr_c10_o.fits,67.0,ZTF_r,58733.2480208,10,3,6.2,10.0,1.0,26.133147,2.5138e-06,0.02647,0.108012,5.5786e-06,-3.43e-06,26.191999,26.199545,0.039359,0.518,0.615,0.269679,4,39,1.974,20.52,1,2,634,15.7254,0.616271,1837.245496951633,759.613154929038,False
9.803761007800198,0.26557964813671464,5.614489907920351,34.54262356275205,4627.129184323865,623.8719482421875,1.001399595894362,ztf_20190818148241_000634_zg_c10_o.fits,33.0,ZTF_g,58713.1482986,10,3,6.2,10.0,1.0,22.468759,0.0057107071,0.104421,-0.103845,0.019860057,-0.01047883,22.415001,22.413967,0.104892,0.507,0.528,0.095658,4,39,1.672,17.24,1,1,634,-7.41667,-0.938455,1912.5105837542499,817.4732561659598,False
5.582353301015131,0.16012019992514004,15.343852217468738,20.54014788220627,3923.348231040355,624.0653076171875,1.0017099640725322,ztf_20190331435185_000634_zr_c10_o.fits,20.0,ZTF_r,58573.4351968,10,3,6.2,10.0,1.0,26.212778,1.4324e-06,0.019912,0.100474,3.2011e-06,-1.96e-06,26.267,26.274353,0.033498,0.517,0.613,0.26811,4,39,1.672,21.4,1,2,634,-11.1241,-0.209495,1830.0189379400529,847.3949630958568,False
4.779680647687381,0.13353687173461773,1290.2812232326487,17.868417834205523,3729.485654301177,624.26416015625,1.0020291495284912,ztf_20190606255382_000634_zr_c10_o.fits,35.0,ZTF_r,58640.2553935,10,3,6.2,10.0,1.0,26.171528,1.4005e-06,0.019822,0.103907,3.1004e-06,-1.91e-06,26.229,26.23544,0.034426,0.518,0.615,0.270886,4,39,1.783,21.58,1,2,634,-8.25728,0.101011,1884.916310311482,753.2294178167784,False
,,,0.0,-0.0,0.0,0.0,ztf_20180605374479_001678_zr_c01_o.fits,15.0,ZTF_r,58274.3744907,1,3,6.2,10.0,1.0,25.978551,1.6186e-05,0.053405,0.082268,3.77024e-05,-2.256e-05,26.028,26.027775,0.057746,0.504,0.598,0.267017,4,3,4.829,20.63,1,2,1678,15.1025,-0.636648,1022.6631890983454,94.64527499179394,True
4.696256091848721,0.13097907621345906,-18.790422043656104,17.423781397845104,3707.079744711457,623.8829345703125,1.0014172304499398,ztf_20180904151678_000634_zr_c10_o.fits,75.0,ZTF_r,58365.1516898,10,3,6.2,10.0,1.0,26.216762,1.2722e-06,0.018808,0.098639,2.8462e-06,-1.74e-06,26.271,26.277162,0.032477,0.517,0.612,0.268419,4,39,1.639,21.6,1,2,634,-35.1729,-0.38556,1798.9598042730831,797.1263430366903,False
11.419412637999637,0.3217834429601943,1135.9957292625415,43.528087387090444,4817.848151017479,623.8475341796875,1.0013604079930778,ztf_20190914122558_000634_zg_c10_o.fits,44.0,ZTF_g,58740.1226273,10,3,6.2,10.0,1.0,26.119173,4.7524e-06,0.032993,-0.038081,1.25106e-05,-7.12e-06,26.099001,26.097499,0.0342,0.49,0.569,0.23647,4,39,1.9,20.39,1,1,634,8.74896,0.999976,1905.2743527122927,813.374006012995,False
4.649522474863877,0.13452525738198512,1396.0448052832323,17.523132270834484,3694.616107493131,623.9215087890625,1.0014791473339686,ztf_20190823267188_000634_zg_c10_o.fits,2.0,ZTF_g,58718.2672106,10,3,6.2,10.0,1.0,26.114952,2.3114e-06,0.025297,-0.079644,5.1838e-06,-3.17e-06,26.073999,26.066235,0.03309,0.515,0.612,0.267827,4,39,1.953,21.55,1,1,634,-3.50658,-0.539296,1871.1420273799592,788.1216593000087,False
6.197150292115927,0.17676930088028955,-16.2256992592072,40.979531244303146,4053.778303452711,623.8836669921875,1.0014184060869784,ztf_20180508419537_000634_zr_c10_o.fits,11.0,ZTF_r,58246.4196065,10,3,6.23560426568208,10.0,1.0,26.275,3.6631e-06,0.031246,0.120543,8.2006e-06,-5.02e-06,26.346001,26.353754,0.044913,0.517,0.612,0.267642,4,39,4.459,20.32,1,2,634,11.3742,-0.470648,1795.163195752363,859.2112448041477,False
3.965480392021045,0.11131221369048003,1401.8045105700855,17.230795544641804,3495.786230196284,624.0504150390625,1.0016860594527488,ztf_20190623237361_000634_zg_c10_o.fits,28.0,ZTF_g,58657.2373727,10,3,6.2,10.0,1.0,26.171072,2.5591e-06,0.026743,-0.05704,5.747e-06,-3.51e-06,26.143,26.13628,0.030878,0.512,0.61,0.270638,4,39,2.208,21.51,1,1,634,-16.9611,-0.702327,1886.6836496089518,633.1992783611879,False
3.261655258320929,0.08924817171614863,512.3174050580631,12.974343579077226,3251.4205507095826,623.95263671875,1.001529111908106,ztf_20190514442905_000634_zg_c10_o.fits,31.0,ZTF_g,58617.4429167,10,3,6.2,10.0,1.0,26.172236,1.7962e-06,0.022378,-0.068994,4.0274e-06,-2.46e-06,26.136999,26.130063,0.029073,0.514,0.611,0.269022,4,39,1.811,21.99,1,1,634,-3.42339,0.764479,1866.9776960768797,781.1694102340559,False
4.191288341274051,0.11469754731765805,1267.9995842393719,15.705186952571237,3564.874533558057,623.9127807617188,1.0014651376592596,ztf_20190804180775_000634_zg_c10_o.fits,20.0,ZTF_g,58699.180787,10,3,6.2,10.0,1.0,25.938133,2.9394e-06,0.028531,-0.048025,6.5953e-06,-4.03e-06,25.913,25.908778,0.031309,0.515,0.611,0.268427,4,39,1.639,21.53,1,1,634,7.60789,0.133922,1912.0385235034541,797.0106450143438,False
4.250991201333651,0.11705179512765511,1214.306674467392,17.076643355446134,3582.6715157411973,624.054443359375,1.0016925254564606,ztf_20190901170266_000634_zg_c10_o.fits,37.0,ZTF_g,58727.1702778,10,3,6.2,10.0,1.0,26.134149,2.3723e-06,0.025738,-0.03888,5.3507e-06,-3.26e-06,26.115,26.110461,0.027776,0.513,0.609,0.2686,4,39,1.895,21.57,1,1,634,-7.33946,0.045415,1889.6950291173139,788.4182571674704,False
12.504853791911898,0.3482088803059133,-25.69342165787413,66.33600750987536,4931.446384382103,623.9111328125,1.001462492475923,ztf_20180725291493_000634_zg_c10_o.fits,30.0,ZTF_g,58324.2915162,10,3,6.2,10.0,1.0,26.177003,8.819e-06,0.039712,-0.010288,2.54406e-05,-1.39e-05,26.171,26.171382,0.039776,0.479,0.546,0.21938,4,39,2.894,19.75,1,1,634,33.1455,0.9423,1793.5078462505912,988.6702365652109,False
11.497278348571346,0.3287985520249747,102.98821765679736,49.132954959783724,4826.390613615991,623.9039306640625,1.0014509320450442,ztf_20190418460602_000634_zr_c10_o.fits,17.0,ZTF_r,58591.4606829,10,3,6.2,10.0,1.0,26.2248,2.6961e-06,0.027138,0.110078,5.9968e-06,-3.69e-06,26.285,26.292491,0.040027,0.518,0.615,0.267288,4,39,2.154,20.28,1,2,634,23.1496,0.986328,1844.5856053584428,875.0749686135395,False
11.920344044320377,0.32888890959562084,914.4870367276442,37.12102076927468,4871.470296405774,623.777099609375,1.0012473508978732,ztf_20200904243542_000634_zi_c10_o.fits,24.0,ZTF_i,59096.2435417,10,3,6.4,9.5,1.0,26.448786,6.155e-07,0.019077,0.192703,4.9709e-06,-1.42e-06,26.492001,26.503789,0.044003,0.211,0.285,0.205773,4,39,1.421,20.84,1,3,634,28.6924,-0.961861,1887.1514911825284,1019.5402680565887,False
5.887782471288374,0.16427672466541662,-15.074418794391677,22.676185460888558,3989.7669252140104,623.8949584960938,1.0014365304913222,ztf_20180704315544_000634_zr_c10_o.fits,38.0,ZTF_r,58303.3155671,10,3,6.2,10.0,1.0,26.22334,1.401e-06,0.019718,0.103915,3.127e-06,-1.92e-06,26.280001,26.287051,0.034169,0.518,0.613,0.268545,4,39,1.803,21.29,1,2,634,9.34667,-0.69823,1795.8680673425292,845.4540452262572,False
7.584717570908175,0.21162292918759518,-37.894453777296086,46.18328063424704,4306.33979672457,623.883544921875,1.001418210147472,ztf_20180721189525_000634_zg_c10_o.fits,73.0,ZTF_g,58320.1895949,10,3,6.2,10.0,1.0,26.222011,6.6835e-06,0.038178,0.001938,1.81431e-05,-1.019e-05,26.223,26.2231,0.038181,0.487,0.562,0.229675,4,39,3.281,20.26,1,1,634,38.0898,0.64168,1776.9702985306712,870.136630092901,False
