wavelength,transmission
6590,1.794E-05
6592,2.5518E-05
6594,3.3096E-05
6596,4.0674E-05
6598,4.8252E-05
6600,5.583E-05
6602,5.1458E-05
6604,4.7086E-05
6606,4.2714E-05
6608,3.8342E-05
6610,3.397E-05
6612,3.0154E-05
6614,2.6338E-05
6616,2.2522E-05
6618,1.8706E-05
6620,1.489E-05
6622,2.421E-05
6624,3.353E-05
6626,4.285E-05
6628,5.217E-05
6630,6.149E-05
6632,6.9398E-05
6634,7.7306E-05
6636,8.5214E-05
6638,9.3122E-05
6640,0.00010103
6642,0.000109694
6644,0.000118358
6646,0.000127022
6648,0.000135686
6650,0.00014435
6652,0.000133024
6654,0.000121698
6656,0.000110372
6658,9.9046E-05
6660,8.772E-05
6662,7.9762E-05
6664,7.1804E-05
6666,6.3846E-05
6668,5.5888E-05
6670,4.793E-05
6672,5.9698E-05
6674,7.1466E-05
6676,8.3234E-05
6678,9.5002E-05
6680,0.00010677
6682,0.00012387
6684,0.00014097
6686,0.00015807
6688,0.00017517
6690,0.00019227
6692,0.00018683
6694,0.00018139
6696,0.00017595
6698,0.00017051
6700,0.00016507
6702,0.000156804
6704,0.000148538
6706,0.000140272
6708,0.000132006
6710,0.00012374
6712,0.000125758
6714,0.000127776
6716,0.000129794
6718,0.000131812
6720,0.00013383
6722,0.000143422
6724,0.000153014
6726,0.000162606
6728,0.000172198
6730,0.00018179
6732,0.000189374
6734,0.000196958
6736,0.000204542
6738,0.000212126
6740,0.00021971
6742,0.00021682
6744,0.00021393
6746,0.00021104
6748,0.00020815
6750,0.00020526
6752,0.000194796
6754,0.000184332
6756,0.000173868
6758,0.000163404
6760,0.00015294
6762,0.00016638
6764,0.00017982
6766,0.00019326
6768,0.0002067
6770,0.00022014
6772,0.000225818
6774,0.000231496
6776,0.000237174
6778,0.000242852
6780,0.00024853
6782,0.000246388
6784,0.000244246
6786,0.000242104
6788,0.000239962
6790,0.00023782
6792,0.000242414
6794,0.000247008
6796,0.000251602
6798,0.000256196
6800,0.00026079
6802,0.000278392
6804,0.000295994
6806,0.000313596
6808,0.000331198
6810,0.0003488
6812,0.000357966
6814,0.000367132
6816,0.000376298
6818,0.000385464
6820,0.00039463
6822,0.000397152
6824,0.000399674
6826,0.000402196
6828,0.000404718
6830,0.00040724
6832,0.000430318
6834,0.000453396
6836,0.000476474
6838,0.000499552
6840,0.00052263
6842,0.000556664
6844,0.000590698
6846,0.000624732
6848,0.000658766
6850,0.0006928
6852,0.000713762
6854,0.000734724
6856,0.000755686
6858,0.000776648
6860,0.00079761
6862,0.00083401
6864,0.00087041
6866,0.00090681
6868,0.00094321
6870,0.00097961
6872,0.001018708
6874,0.001057806
6876,0.001096904
6878,0.001136002
6880,0.0011751
6882,0.001216136
6884,0.001257172
6886,0.001298208
6888,0.001339244
6890,0.00138028
6892,0.001428536
6894,0.001476792
6896,0.001525048
6898,0.001573304
6900,0.00162156
6902,0.001685532
6904,0.001749504
6906,0.001813476
6908,0.001877448
6910,0.00194142
6912,0.001991338
6914,0.002041256
6916,0.002091174
6918,0.002141092
6920,0.00219101
6922,0.00223579
6924,0.00228057
6926,0.00232535
6928,0.00237013
6930,0.00241491
6932,0.002465018
6934,0.002515126
6936,0.002565234
6938,0.002615342
6940,0.00266545
6942,0.002728344
6944,0.002791238
6946,0.002854132
6948,0.002917026
6950,0.00297992
6952,0.003060092
6954,0.003140264
6956,0.003220436
6958,0.003300608
6960,0.00338078
6962,0.003449032
6964,0.003517284
6966,0.003585536
6968,0.003653788
6970,0.00372204
6972,0.003839722
6974,0.003957404
6976,0.004075086
6978,0.004192768
6980,0.00431045
6982,0.004431048
6984,0.004551646
6986,0.004672244
6988,0.004792842
6990,0.00491344
6992,0.00510545
6994,0.00529746
6996,0.00548947
6998,0.00568148
7000,0.00587349
7002,0.006103542
7004,0.006333594
7006,0.006563646
7008,0.006793698
7010,0.00702375
7012,0.007327456
7014,0.007631162
7016,0.007934868
7018,0.008238574
7020,0.00854228
7022,0.008952344
7024,0.009362408
7026,0.009772472
7028,0.010182536
7030,0.0105926
7032,0.01111168
7034,0.01163076
7036,0.01214984
7038,0.01266892
7040,0.013188
7042,0.01389842
7044,0.01460884
7046,0.01531926
7048,0.01602968
7050,0.0167401
7052,0.0176912
7054,0.0186423
7056,0.0195934
7058,0.0205445
7060,0.0214956
7062,0.02273116
7064,0.02396672
7066,0.02520228
7068,0.02643784
7070,0.0276734
7072,0.02931034
7074,0.03094728
7076,0.03258422
7078,0.03422116
7080,0.0358581
7082,0.03787132
7084,0.03988454
7086,0.04189776
7088,0.04391098
7090,0.0459242
7092,0.0484782
7094,0.0510322
7096,0.0535862
7098,0.0561402
7100,0.0586942
7102,0.0616721
7104,0.06465
7106,0.0676279
7108,0.0706058
7110,0.0735837
7112,0.07714124
7114,0.08069878
7116,0.08425632
7118,0.08781386
7120,0.0913714
7122,0.09563792
7124,0.09990444
7126,0.10417096
7128,0.10843748
7130,0.112704
7132,0.1175324
7134,0.1223608
7136,0.1271892
7138,0.1320176
7140,0.136846
7142,0.1424728
7144,0.1480996
7146,0.1537264
7148,0.1593532
7150,0.16498
7152,0.1716436
7154,0.1783072
7156,0.1849708
7158,0.1916344
7160,0.198298
7162,0.206371
7164,0.214444
7166,0.222517
7168,0.23059
7170,0.238663
7172,0.2481562
7174,0.2576494
7176,0.2671426
7178,0.2766358
7180,0.286129
7182,0.2980106
7184,0.3098922
7186,0.3217738
7188,0.3336554
7190,0.345537
7192,0.3596518
7194,0.3737666
7196,0.3878814
7198,0.4019962
7200,0.416111
7202,0.4320604
7204,0.4480098
7206,0.4639592
7208,0.4799086
7210,0.495858
7212,0.5137924
7214,0.5317268
7216,0.5496612
7218,0.5675956
7220,0.58553
7222,0.6041932
7224,0.6228564
7226,0.6415196
7228,0.6601828
7230,0.678846
7232,0.6964558
7234,0.7140656
7236,0.7316754
7238,0.7492852
7240,0.766895
7242,0.7820664
7244,0.7972378
7246,0.8124092
7248,0.8275806
7250,0.842752
7252,0.854999
7254,0.867246
7256,0.879493
7258,0.89174
7260,0.903987
7262,0.9118244
7264,0.9196618
7266,0.9274992
7268,0.9353366
7270,0.943174
7272,0.9486172
7274,0.9540604
7276,0.9595036
7278,0.9649468
7280,0.97039
7282,0.9735532
7284,0.9767164
7286,0.9798796
7288,0.9830428
7290,0.986206
7292,0.9872854
7294,0.9883648
7296,0.9894442
7298,0.9905236
7300,0.991603
7302,0.992138
7304,0.992673
7306,0.993208
7308,0.993743
7310,0.994278
7312,0.9941326
7314,0.9939872
7316,0.9938418
7318,0.9936964
7320,0.993551
7322,0.9931756
7324,0.9928002
7326,0.9924248
7328,0.9920494
7330,0.991674
7332,0.9918746
7334,0.9920752
7336,0.9922758
7338,0.9924764
7340,0.992677
7342,0.992571
7344,0.992465
7346,0.992359
7348,0.992253
7350,0.992147
7352,0.9924052
7354,0.9926634
7356,0.9929216
7358,0.9931798
7360,0.993438
7362,0.9937484
7364,0.9940588
7366,0.9943692
7368,0.9946796
7370,0.99499
7372,0.9954698
7374,0.9959496
7376,0.9964294
7378,0.9969092
7380,0.997389
7382,0.9970986
7384,0.9968082
7386,0.9965178
7388,0.9962274
7390,0.995937
7392,0.9959614
7394,0.9959858
7396,0.9960102
7398,0.9960346
7400,0.996059
7402,0.9963348
7404,0.9966106
7406,0.9968864
7408,0.9971622
7410,0.997438
7412,0.996984
7414,0.99653
7416,0.996076
7418,0.995622
7420,0.995168
7422,0.9951766
7424,0.9951852
7426,0.9951938
7428,0.9952024
7430,0.995211
7432,0.995416
7434,0.995621
7436,0.995826
7438,0.996031
7440,0.996236
7442,0.9963684
7444,0.9965008
7446,0.9966332
7448,0.9967656
7450,0.996898
7452,0.9969076
7454,0.9969172
7456,0.9969268
7458,0.9969364
7460,0.996946
7462,0.9970146
7464,0.9970832
7466,0.9971518
7468,0.9972204
7470,0.997289
7472,0.996956
7474,0.996623
7476,0.99629
7478,0.995957
7480,0.995624
7482,0.995993
7484,0.996362
7486,0.996731
7488,0.9971
7490,0.997469
7492,0.9977714
7494,0.9980738
7496,0.9983762
7498,0.9986786
7500,0.998981
7502,0.9983438
7504,0.9977066
7506,0.9970694
7508,0.9964322
7510,0.995795
7512,0.9960616
7514,0.9963282
7516,0.9965948
7518,0.9968614
7520,0.997128
7522,0.997023
7524,0.996918
7526,0.996813
7528,0.996708
7530,0.996603
7532,0.9963694
7534,0.9961358
7536,0.9959022
7538,0.9956686
7540,0.995435
7542,0.99587
7544,0.996305
7546,0.99674
7548,0.997175
7550,0.99761
7552,0.997436
7554,0.997262
7556,0.997088
7558,0.996914
7560,0.99674
7562,0.996644
7564,0.996548
7566,0.996452
7568,0.996356
7570,0.99626
7572,0.9963012
7574,0.9963424
7576,0.9963836
7578,0.9964248
7580,0.996466
7582,0.996639
7584,0.996812
7586,0.996985
7588,0.997158
7590,0.997331
7592,0.9971952
7594,0.9970594
7596,0.9969236
7598,0.9967878
7600,0.996652
7602,0.9967652
7604,0.9968784
7606,0.9969916
7608,0.9971048
7610,0.997218
7612,0.9971252
7614,0.9970324
7616,0.9969396
7618,0.9968468
7620,0.996754
7622,0.9966942
7624,0.9966344
7626,0.9965746
7628,0.9965148
7630,0.996455
7632,0.9968206
7634,0.9971862
7636,0.9975518
7638,0.9979174
7640,0.998283
7642,0.9983396
7644,0.9983962
7646,0.9984528
7648,0.9985094
7650,0.998566
7652,0.9979942
7654,0.9974224
7656,0.9968506
7658,0.9962788
7660,0.995707
7662,0.995879
7664,0.996051
7666,0.996223
7668,0.996395
7670,0.996567
7672,0.996707
7674,0.996847
7676,0.996987
7678,0.997127
7680,0.997267
7682,0.9975652
7684,0.9978634
7686,0.9981616
7688,0.9984598
7690,0.998758
7692,0.998331
7694,0.997904
7696,0.997477
7698,0.99705
7700,0.996623
7702,0.9967668
7704,0.9969106
7706,0.9970544
7708,0.9971982
7710,0.997342
7712,0.9973746
7714,0.9974072
7716,0.9974398
7718,0.9974724
7720,0.997505
7722,0.997044
7724,0.996583
7726,0.996122
7728,0.995661
7730,0.9952
7732,0.9955176
7734,0.9958352
7736,0.9961528
7738,0.9964704
7740,0.996788
7742,0.996465
7744,0.996142
7746,0.995819
7748,0.995496
7750,0.995173
7752,0.9956232
7754,0.9960734
7756,0.9965236
7758,0.9969738
7760,0.997424
7762,0.997822
7764,0.99822
7766,0.998618
7768,0.999016
7770,0.999414
7772,0.9990376
7774,0.9986612
7776,0.9982848
7778,0.9979084
7780,0.997532
7782,0.9975914
7784,0.9976508
7786,0.9977102
7788,0.9977696
7790,0.997829
7792,0.9975832
7794,0.9973374
7796,0.9970916
7798,0.9968458
7800,0.9966
7802,0.9971828
7804,0.9977656
7806,0.9983484
7808,0.9989312
7810,0.999514
7812,0.9988656
7814,0.9982172
7816,0.9975688
7818,0.9969204
7820,0.996272
7822,0.99688
7824,0.997488
7826,0.998096
7828,0.998704
7830,0.999312
7832,0.9987882
7834,0.9982644
7836,0.9977406
7838,0.9972168
7840,0.996693
7842,0.9969894
7844,0.9972858
7846,0.9975822
7848,0.9978786
7850,0.998175
7852,0.9978892
7854,0.9976034
7856,0.9973176
7858,0.9970318
7860,0.996746
7862,0.996792
7864,0.996838
7866,0.996884
7868,0.99693
7870,0.996976
7872,0.9974994
7874,0.9980228
7876,0.9985462
7878,0.9990696
7880,0.999593
7882,0.9991132
7884,0.9986334
7886,0.9981536
7888,0.9976738
7890,0.997194
7892,0.997403
7894,0.997612
7896,0.997821
7898,0.99803
7900,0.998239
7902,0.9981656
7904,0.9980922
7906,0.9980188
7908,0.9979454
7910,0.997872
7912,0.9974168
7914,0.9969616
7916,0.9965064
7918,0.9960512
7920,0.995596
7922,0.9961604
7924,0.9967248
7926,0.9972892
7928,0.9978536
7930,0.998418
7932,0.998711
7934,0.999004
7936,0.999297
7938,0.99959
7940,0.999883
7942,0.9996776
7944,0.9994722
7946,0.9992668
7948,0.9990614
7950,0.998856
7952,0.9989826
7954,0.9991092
7956,0.9992358
7958,0.9993624
7960,0.999489
7962,0.999141
7964,0.998793
7966,0.998445
7968,0.998097
7970,0.997749
7972,0.997401
7974,0.997053
7976,0.996705
7978,0.996357
7980,0.996009
7982,0.996177
7984,0.996345
7986,0.996513
7988,0.996681
7990,0.996849
7992,0.9972138
7994,0.9975786
7996,0.9979434
7998,0.9983082
8000,0.998673
8002,0.9988556
8004,0.9990382
8006,0.9992208
8008,0.9994034
8010,0.999586
8012,0.9991996
8014,0.9988132
8016,0.9984268
8018,0.9980404
8020,0.997654
8022,0.9976538
8024,0.9976536
8026,0.9976534
8028,0.9976532
8030,0.997653
8032,0.9976528
8034,0.9976526
8036,0.9976524
8038,0.9976522
8040,0.997652
8042,0.9979712
8044,0.9982904
8046,0.9986096
8048,0.9989288
8050,0.999248
8052,0.9988604
8054,0.9984728
8056,0.9980852
8058,0.9976976
8060,0.99731
8062,0.9976856
8064,0.9980612
8066,0.9984368
8068,0.9988124
8070,0.999188
8072,0.9992664
8074,0.9993448
8076,0.9994232
8078,0.9995016
8080,0.99958
8082,0.998933
8084,0.998286
8086,0.997639
8088,0.996992
8090,0.996345
8092,0.9967392
8094,0.9971334
8096,0.9975276
8098,0.9979218
8100,0.998316
8102,0.9983608
8104,0.9984056
8106,0.9984504
8108,0.9984952
8110,0.99854
8112,0.9985756
8114,0.9986112
8116,0.9986468
8118,0.9986824
8120,0.998718
8122,0.998678
8124,0.998638
8126,0.998598
8128,0.998558
8130,0.998518
8132,0.998478
8134,0.998438
8136,0.998398
8138,0.998358
8140,0.998318
8142,0.9980998
8144,0.9978816
8146,0.9976634
8148,0.9974452
8150,0.997227
8152,0.9972438
8154,0.9972606
8156,0.9972774
8158,0.9972942
8160,0.997311
8162,0.9972524
8164,0.9971938
8166,0.9971352
8168,0.9970766
8170,0.997018
8172,0.9971502
8174,0.9972824
8176,0.9974146
8178,0.9975468
8180,0.997679
8182,0.9979182
8184,0.9981574
8186,0.9983966
8188,0.9986358
8190,0.998875
8192,0.9985388
8194,0.9982026
8196,0.9978664
8198,0.9975302
8200,0.997194
8202,0.9968076
8204,0.9964212
8206,0.9960348
8208,0.9956484
8210,0.995262
8212,0.9955818
8214,0.9959016
8216,0.9962214
8218,0.9965412
8220,0.996861
8222,0.997401
8224,0.997941
8226,0.998481
8228,0.999021
8230,0.999561
8232,0.998818
8234,0.998075
8236,0.997332
8238,0.996589
8240,0.995846
8242,0.9965198
8244,0.9971936
8246,0.9978674
8248,0.9985412
8250,0.999215
8252,0.9989988
8254,0.9987826
8256,0.9985664
8258,0.9983502
8260,0.998134
8262,0.9978222
8264,0.9975104
8266,0.9971986
8268,0.9968868
8270,0.996575
8272,0.9971364
8274,0.9976978
8276,0.9982592
8278,0.9988206
8280,0.999382
8282,0.9990242
8284,0.9986664
8286,0.9983086
8288,0.9979508
8290,0.997593
8292,0.9978464
8294,0.9980998
8296,0.9983532
8298,0.9986066
8300,0.99886
8302,0.998705
8304,0.99855
8306,0.998395
8308,0.99824
8310,0.998085
8312,0.9977948
8314,0.9975046
8316,0.9972144
8318,0.9969242
8320,0.996634
8322,0.9971676
8324,0.9977012
8326,0.9982348
8328,0.9987684
8330,0.999302
8332,0.99853
8334,0.997758
8336,0.996986
8338,0.996214
8340,0.995442
8342,0.995834
8344,0.996226
8346,0.996618
8348,0.99701
8350,0.997402
8352,0.9973544
8354,0.9973068
8356,0.9972592
8358,0.9972116
8360,0.997164
8362,0.9971662
8364,0.9971684
8366,0.9971706
8368,0.9971728
8370,0.997175
8372,0.9971664
8374,0.9971578
8376,0.9971492
8378,0.9971406
8380,0.997132
8382,0.996396
8384,0.99566
8386,0.994924
8388,0.994188
8390,0.993452
8392,0.9939192
8394,0.9943864
8396,0.9948536
8398,0.9953208
8400,0.995788
8402,0.995622
8404,0.995456
8406,0.99529
8408,0.995124
8410,0.994958
8412,0.9950004
8414,0.9950428
8416,0.9950852
8418,0.9951276
8420,0.99517
8422,0.9947376
8424,0.9943052
8426,0.9938728
8428,0.9934404
8430,0.993008
8432,0.9935826
8434,0.9941572
8436,0.9947318
8438,0.9953064
8440,0.995881
8442,0.9959924
8444,0.9961038
8446,0.9962152
8448,0.9963266
8450,0.996438
8452,0.9967002
8454,0.9969624
8456,0.9972246
8458,0.9974868
8460,0.997749
8462,0.9971166
8464,0.9964842
8466,0.9958518
8468,0.9952194
8470,0.994587
8472,0.9953004
8474,0.9960138
8476,0.9967272
8478,0.9974406
8480,0.998154
8482,0.9972284
8484,0.9963028
8486,0.9953772
8488,0.9944516
8490,0.993526
8492,0.9936734
8494,0.9938208
8496,0.9939682
8498,0.9941156
8500,0.994263
8502,0.9950282
8504,0.9957934
8506,0.9965586
8508,0.9973238
8510,0.998089
8512,0.9981762
8514,0.9982634
8516,0.9983506
8518,0.9984378
8520,0.998525
8522,0.9979442
8524,0.9973634
8526,0.9967826
8528,0.9962018
8530,0.995621
8532,0.995626
8534,0.995631
8536,0.995636
8538,0.995641
8540,0.995646
8542,0.995889
8544,0.996132
8546,0.996375
8548,0.996618
8550,0.996861
8552,0.9970262
8554,0.9971914
8556,0.9973566
8558,0.9975218
8560,0.997687
8562,0.9974196
8564,0.9971522
8566,0.9968848
8568,0.9966174
8570,0.99635
8572,0.9965224
8574,0.9966948
8576,0.9968672
8578,0.9970396
8580,0.997212
8582,0.996935
8584,0.996658
8586,0.996381
8588,0.996104
8590,0.995827
8592,0.995765
8594,0.995703
8596,0.995641
8598,0.995579
8600,0.995517
8602,0.9956712
8604,0.9958254
8606,0.9959796
8608,0.9961338
8610,0.996288
8612,0.9964048
8614,0.9965216
8616,0.9966384
8618,0.9967552
8620,0.996872
8622,0.9965942
8624,0.9963164
8626,0.9960386
8628,0.9957608
8630,0.995483
8632,0.9953782
8634,0.9952734
8636,0.9951686
8638,0.9950638
8640,0.994959
8642,0.9941608
8644,0.9933626
8646,0.9925644
8648,0.9917662
8650,0.990968
8652,0.9888818
8654,0.9867956
8656,0.9847094
8658,0.9826232
8660,0.980537
8662,0.9766758
8664,0.9728146
8666,0.9689534
8668,0.9650922
8670,0.961231
8672,0.9548532
8674,0.9484754
8676,0.9420976
8678,0.9357198
8680,0.929342
8682,0.9200654
8684,0.9107888
8686,0.9015122
8688,0.8922356
8690,0.882959
8692,0.8693598
8694,0.8557606
8696,0.8421614
8698,0.8285622
8700,0.814963
8702,0.7978152
8704,0.7806674
8706,0.7635196
8708,0.7463718
8710,0.729224
8712,0.7095402
8714,0.6898564
8716,0.6701726
8718,0.6504888
8720,0.630805
8722,0.609806
8724,0.588807
8726,0.567808
8728,0.546809
8730,0.52581
8732,0.5058496
8734,0.4858892
8736,0.4659288
8738,0.4459684
8740,0.426008
8742,0.4078134
8744,0.3896188
8746,0.3714242
8748,0.3532296
8750,0.335035
8752,0.31963
8754,0.304225
8756,0.28882
8758,0.273415
8760,0.25801
8762,0.2455632
8764,0.2331164
8766,0.2206696
8768,0.2082228
8770,0.195776
8772,0.1860374
8774,0.1762988
8776,0.1665602
8778,0.1568216
8780,0.147083
8782,0.1398214
8784,0.1325598
8786,0.1252982
8788,0.1180366
8790,0.110775
8792,0.10527072
8794,0.09976644
8796,0.09426216
8798,0.08875788
8800,0.0832536
8802,0.0791651
8804,0.0750766
8806,0.0709881
8808,0.0668996
8810,0.0628111
8812,0.0598023
8814,0.0567935
8816,0.0537847
8818,0.0507759
8820,0.0477671
8822,0.04552448
8824,0.04328186
8826,0.04103924
8828,0.03879662
8830,0.036554
8832,0.03489318
8834,0.03323236
8836,0.03157154
8838,0.02991072
8840,0.0282499
8842,0.02698906
8844,0.02572822
8846,0.02446738
8848,0.02320654
8850,0.0219457
8852,0.02101246
8854,0.02007922
8856,0.01914598
8858,0.01821274
8860,0.0172795
8862,0.01654214
8864,0.01580478
8866,0.01506742
8868,0.01433006
8870,0.0135927
8872,0.0130415
8874,0.0124903
8876,0.0119391
8878,0.0113879
8880,0.0108367
8882,0.010389082
8884,0.009941464
8886,0.009493846
8888,0.009046228
8890,0.00859861
8892,0.008276884
8894,0.007955158
8896,0.007633432
8898,0.007311706
8900,0.00698998
8902,0.00674173
8904,0.00649348
8906,0.00624523
8908,0.00599698
8910,0.00574873
8912,0.005523612
8914,0.005298494
8916,0.005073376
8918,0.004848258
8920,0.00462314
8922,0.004477964
8924,0.004332788
8926,0.004187612
8928,0.004042436
8930,0.00389726
8932,0.003751342
8934,0.003605424
8936,0.003459506
8938,0.003313588
8940,0.00316767
8942,0.003076476
8944,0.002985282
8946,0.002894088
8948,0.002802894
8950,0.0027117
8952,0.002614914
8954,0.002518128
8956,0.002421342
8958,0.002324556
8960,0.00222777
8962,0.002157448
8964,0.002087126
8966,0.002016804
8968,0.001946482
8970,0.00187616
8972,0.001804112
8974,0.001732064
8976,0.001660016
8978,0.001587968
8980,0.00151592
8982,0.001472796
8984,0.001429672
8986,0.001386548
8988,0.001343424
8990,0.0013003
8992,0.001270808
8994,0.001241316
8996,0.001211824
8998,0.001182332
9000,0.00115284
9002,0.00111174
9004,0.00107064
9006,0.00102954
9008,0.00098844
9010,0.00094734
9012,0.000918904
9014,0.000890468
9016,0.000862032
9018,0.000833596
9020,0.00080516
9022,0.000790914
9024,0.000776668
9026,0.000762422
9028,0.000748176
9030,0.00073393
9032,0.000708236
9034,0.000682542
9036,0.000656848
9038,0.000631154
9040,0.00060546
9042,0.000587662
9044,0.000569864
9046,0.000552066
9048,0.000534268
9050,0.00051647
9052,0.00051
9054,0.00050353
9056,0.00049706
9058,0.00049059
9060,0.00048412
9062,0.000460412
9064,0.000436704
9066,0.000412996
9068,0.000389288
9070,0.00036558
9072,0.000358242
9074,0.000350904
9076,0.000343566
9078,0.000336228
9080,0.00032889
9082,0.000327408
9084,0.000325926
9086,0.000324444
9088,0.000322962
9090,0.00032148
9092,0.000315126
9094,0.000308772
9096,0.000302418
9098,0.000296064
9100,0.00028971
9102,0.000280442
9104,0.000271174
9106,0.000261906
9108,0.000252638
9110,0.00024337
9112,0.000232238
9114,0.000221106
9116,0.000209974
9118,0.000198842
9120,0.00018771
9122,0.000186294
9124,0.000184878
9126,0.000183462
9128,0.000182046
9130,0.00018063
9132,0.000184558
9134,0.000188486
9136,0.000192414
9138,0.000196342
9140,0.00020027
9142,0.000176968
9144,0.000153666
9146,0.000130364
9148,0.000107062
9150,8.376E-05
9152,8.659E-05
9154,8.942E-05
9156,9.225E-05
9158,9.508E-05
9160,9.791E-05
9162,0.00010166
9164,0.00010541
9166,0.00010916
9168,0.00011291
9170,0.00011666
9172,0.000116562
9174,0.000116464
9176,0.000116366
9178,0.000116268
9180,0.00011617
9182,0.000105694
9184,9.5218E-05
9186,8.4742E-05
9188,7.4266E-05
9190,6.379E-05
9192,6.482E-05
9194,6.585E-05
9196,6.688E-05
9198,6.791E-05
9200,6.894E-05
9202,6.8178E-05
9204,6.7416E-05
9206,6.6654E-05
9208,6.5892E-05
9210,6.513E-05
9212,5.6768E-05
9214,4.8406E-05
9216,4.0044E-05
9218,3.1682E-05
9220,2.332E-05
9222,2.833E-05
9224,3.334E-05
9226,3.835E-05
9228,4.336E-05
9230,4.837E-05
9232,4.7744E-05
9234,4.7118E-05
9236,4.6492E-05
9238,4.5866E-05
9240,4.524E-05
9242,4.2148E-05
9244,3.9056E-05
9246,3.5964E-05
9248,3.2872E-05
9250,2.978E-05
9252,2.668E-05
9254,2.358E-05
9256,2.048E-05
9258,1.738E-05
9260,1.428E-05
9262,1.9842E-05
9264,2.5404E-05
9266,3.0966E-05
9268,3.6528E-05
9270,4.209E-05
9272,4.5486E-05
9274,4.8882E-05
9276,5.2278E-05
9278,5.5674E-05
9280,5.907E-05
9282,5.0142E-05
9284,4.1214E-05
9286,3.2286E-05
9288,2.3358E-05
9290,1.443E-05
9292,1.347E-05
9294,1.251E-05
9296,1.155E-05
9298,1.059E-05
9300,9.63E-06
9302,1.1872E-05
9304,1.4114E-05
9306,1.6356E-05
9308,1.8598E-05
9310,2.084E-05
9312,2.1892E-05
9314,2.2944E-05
9316,2.3996E-05
9318,2.5048E-05
9320,2.61E-05
9322,2.9508E-05
9324,3.2916E-05
9326,3.6324E-05
9328,3.9732E-05
9330,4.314E-05
9332,4.1054E-05
9334,3.8968E-05
9336,3.6882E-05
9338,3.4796E-05
9340,3.271E-05
9342,2.9048E-05
9344,2.5386E-05
9346,2.1724E-05
9348,1.8062E-05
9350,1.44E-05
9352,1.8228E-05
9354,2.2056E-05
9356,2.5884E-05
9358,2.9712E-05
9360,3.354E-05
9362,3.8994E-05
9364,4.4448E-05
9366,4.9902E-05
9368,5.5356E-05
9370,6.081E-05
9372,4.8648E-05
9374,3.6486E-05
9376,2.4324E-05
9378,1.2162E-05
9380,-2.98372E-18
9382,8.81E-06
9384,1.762E-05
9386,2.643E-05
9388,3.524E-05
9390,4.405E-05
9392,4.2476E-05
9394,4.0902E-05
9396,3.9328E-05
9398,3.7754E-05
9400,3.618E-05
9402,3.652E-05
9404,3.686E-05
9406,3.72E-05
9408,3.754E-05
9410,3.788E-05
9412,3.3674E-05
9414,2.9468E-05
9416,2.5262E-05
9418,2.1056E-05
9420,1.685E-05
9422,2.1142E-05
9424,2.5434E-05
9426,2.9726E-05
9428,3.4018E-05
9430,3.831E-05
9432,3.1214E-05
9434,2.4118E-05
9436,1.7022E-05
9438,9.926E-06
9440,2.83E-06
9442,2.944E-06
9444,3.058E-06
9446,3.172E-06
9448,3.286E-06
9450,3.4E-06
9452,3.94E-06
9454,4.48E-06
9456,5.02E-06
9458,5.56E-06
9460,6.1E-06
9462,5.12E-06
9464,4.14E-06
9466,3.16E-06
9468,2.18E-06
9470,1.2E-06
9472,3.86E-06
9474,6.52E-06
9476,9.18E-06
9478,1.184E-05
9480,1.45E-05
9482,1.423E-05
9484,1.396E-05
9486,1.369E-05
9488,1.342E-05
9490,1.315E-05
9492,1.0982E-05
9494,8.814E-06
9496,6.646E-06
9498,4.478E-06
9500,2.31E-06
9502,3.84E-06
9504,5.37E-06
9506,6.9E-06
9508,8.43E-06
9510,9.96E-06
9512,1.089E-05
9514,1.182E-05
9516,1.275E-05
9518,1.368E-05
9520,1.461E-05
9522,1.6584E-05
9524,1.8558E-05
9526,2.0532E-05
9528,2.2506E-05
9530,2.448E-05
9532,2.4418E-05
9534,2.4356E-05
9536,2.4294E-05
9538,2.4232E-05
9540,2.417E-05
9542,2.1074E-05
9544,1.7978E-05
9546,1.4882E-05
9548,1.1786E-05
